voltage_V,distance_m,coupling_fraction,F_env_mgf,F_env_N
7000,0.08698268561648628,0.1,1.46959738058885,1.4411827152351644e-05
7000,0.0879949883517013,0.1,1.435979096544619,1.4082144407129287e-05
7000,0.08901907224566608,0.1,1.403129859204611,1.3760003433768898e-05
7000,0.09005507440726766,0.1,1.3710320759744983,1.3445231707855313e-05
7000,0.09110313354106375,0.1,1.3396685567054347,1.3137660651615352e-05
7000,0.09216338996585272,0.1,1.3090225044877843,1.283712554363513e-05
7000,0.09323598563346036,0.1,1.2790775066554338,1.254346543064251e-05
7000,0.09432106414774499,0.1,1.2498175259959003,1.2256523041307694e-05
7000,0.09541877078382356,0.1,1.2212268921615148,1.1976144702015719e-05
7000,0.09652925250752209,0.1,1.1932902932770708,1.1702180254565584e-05
7000,0.09765265799505173,0.1,1.1659927677394721,1.1434482975752293e-05
7000,0.09878913765291449,0.1,1.1393196962049557,1.1172909498788327e-05
7000,0.09993884363804019,0.1,1.1132567937596207,1.0917319736522785e-05
7000,0.10110192987815783,0.1,1.0877901022690681,1.0667576806416955e-05
7000,0.10227855209240434,0.1,1.0629059829030332,1.042354695723603e-05
7000,0.10346886781217272,0.1,1.038591108831041,1.0185099497417929e-05
7000,0.10467303640220317,0.1,1.0148324580851442,9.95210672508068e-06
7000,0.1058912190819195,0.1,0.9916173065859345,9.724443859630954e-06
7000,0.1071235789470139,0.1,0.9689332213280902,9.501988974937116e-06
7000,0.10837028099128293,0.1,0.946768053721812,9.284622934031008e-06
7000,0.10963149212871767,0.1,0.9251099330865735,9.072229325303446e-06
7000,0.11090738121585081,0.1,0.9039472602937144,8.864694400159354e-06
7000,0.11219811907436392,0.1,0.8832687015544615,8.66190701209906e-06
7000,0.11350387851395788,0.1,0.8630631823500522,8.463758557193138e-06
7000,0.11482483435548935,0.1,0.8433198815007162,8.270142915918998e-06
7000,0.11616116345437663,0.1,0.8240282253703285,8.080956396327931e-06
7000,0.11751304472427777,0.1,0.8051778822036416,7.896097678512341e-06
7000,0.11888065916104433,0.1,0.7867587565930553,7.715467760343285e-06
7000,0.12026418986695395,0.1,0.7687609840719626,7.538969904449312e-06
7000,0.12166382207522485,0.1,0.7511749258317809,7.366509586408235e-06
7000,0.12307974317481576,0.1,0.7339911635598322,7.197994444124028e-06
7000,0.12451214273551425,0.1,0.7172004943953137,7.0333342283618035e-06
7000,0.1259612125333173,0.1,0.700793926000653,6.872440754414304e-06
7000,0.12742714657610696,0.1,0.6847626717456123,6.7152278548741085e-06
7000,0.1289101411296252,0.1,0.6690981460015568,6.561611333486167e-06
7000,0.1304103947437507,0.1,0.6537919595433745,6.4115089200560335e-06
7000,0.13192810827908158,0.1,0.6388359150565799,6.264840226389609e-06
7000,0.13346348493382754,0.1,0.6242220027471941,6.1215267032407705e-06
7000,0.13501673027101493,0.1,0.6099423960520557,5.981491598243892e-06
7000,0.13658805224600845,0.1,0.5959894474472611,5.844659914808684e-06
7000,0.13817766123435316,0.1,0.5823556843524887,5.710958371955334e-06
7000,0.13978577005994042,0.1,0.569033805129017,5.5803153650684745e-06
7000,0.1414125940235017,0.1,0.5560166751692917,5.452660927548934e-06
7000,0.1430583509314341,0.1,0.5432973230759445,5.32792669334271e-06
7000,0.1447232611249611,0.1,0.5308689369282236,5.206045860327163e-06
7000,0.14640754750963292,0.1,0.5187248606338296,5.086953154534745e-06
7000,0.14811143558517006,0.1,0.5068585903642099,4.970584795195179e-06
7000,0.14983515347565418,0.1,0.4952637710713944,4.85687846057729e-06
7000,0.1515789319600704,0.1,0.4839341930845148,4.745773254612257e-06
7000,0.15334300450320498,0.1,0.4728637887841805,4.6372096742803836e-06
7000,0.15512760728690272,0.1,0.46204662935292967,4.531129577743907e-06
7000,0.15693297924168784,0.1,0.45147692160001957,4.4274761532088315e-06
7000,0.15875936207875324,0.1,0.4411490048588484,4.326193888499025e-06
7000,0.16060700032232175,0.1,0.4310573479553553,4.227228541326385e-06
7000,0.16247614134238414,0.1,0.42119654624576774,4.130527110241058e-06
7000,0.16436703538781824,0.1,0.4115613187221137,4.0360378062462165e-06
7000,0.16627993561989315,0.1,0.4021465051839495,3.9437100250621784e-06
7000,0.16821509814616373,0.1,0.39294706347478425,3.853494320024993e-06
7000,0.17017278205475936,0.1,0.38395806678172484,3.7653423756050016e-06
7000,0.17215324944907184,0.1,0.3751747009968934,3.6792069815311846e-06
7000,0.17415676548284695,0.1,0.36659226213920487,3.595042007507433e-06
7000,0.17618359839568443,0.1,0.358206153835123,3.5128023785072084e-06
7000,0.178234019548951,0.1,0.3500118848570471,3.4324440506333607e-06
7000,0.18030830346211146,0.1,0.34200506671800945,3.3539239875301673e-06
7000,0.1824067278494827,0.1,0.3341814113213963,3.2772001373349707e-06
7000,0.184529573657415,0.1,0.3265367286644341,3.2022314101570728e-06
7000,0.18667712510190687,0.1,0.31906692459420877,3.1289776560717973e-06
7000,0.18884966970665662,0.1,0.3117679986150201,3.0573996436179866e-06
7000,0.1910474983415576,0.1,0.3046360417458934,2.987459038787366e-06
