voltage_V,E_V_per_m,F_Migliorero_Musha_N,kgf_Migliorero_Musha,F_electrostatic_pressure_internal_N,kgf_electrostatic_pressure_internal,F_EHD_air_schematic_N,F_EVRT_residual_chi_1e-4_N
21197.324414715717,21197324.414715715,323.6556129090852,33.003687590470264,337461676.70082194,34411514.299054414,4.49326562342703e-10,33746.16767008219
21528.428093645485,21528428.093645483,328.7111360517169,33.51920748183293,348086362.4524308,35494930.73092552,4.6347321618326424e-10,34808.636245243084
21859.53177257525,21859531.772575248,333.7666591943485,34.03472737319559,358875720.4372151,36595139.05739627,4.778391293162269e-10,35887.57204372151
22190.635451505015,22190635.451505017,338.82218233698023,34.55024726455826,369829750.65517515,37712139.27846667,4.924243017415912e-10,36982.975065517516
22521.73913043478,22521739.13043478,343.8777054796119,35.06576715592092,380948453.1063108,38845931.39413671,5.072287334593572e-10,38094.84531063108
22852.842809364545,22852842.809364546,348.9332286222435,35.58128704728358,392231827.79062194,39996515.40440639,5.222524244695248e-10,39223.1827790622
23183.946488294314,23183946.488294315,353.9887517648752,36.096806938646246,403679874.7081089,41163891.30927574,5.374953747720943e-10,40367.98747081089
23515.05016722408,23515050.16722408,359.0442749075068,36.612326830008904,415292593.8587713,42348059.10874471,5.529575843670652e-10,41529.25938587714
23846.153846153844,23846153.846153844,364.09979805013853,37.127846721371576,427069985.2426093,43549018.80281333,5.686390532544378e-10,42706.99852426093
24177.25752508361,24177257.52508361,369.15532119277015,37.64336661273423,439012048.859623,44766770.3914816,5.84539781434212e-10,43901.20488596231
